X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defect_Type,Steel_Type
39,214,886245,886531,16968,796,424,1976551,26,143,1400,40,0.0557,0.409,0.9483,0.125,0.2199,0.4157,0.0,4.2296,2.243,2.2175,-0.0517,-0.09,1.0,K_Scatch,A400
1034,1055,183725,183734,119,36,20,11397,95,118,1356,80,0.4569,0.4167,0.9,0.0102,0.4615,0.95,1.0,2.0756,1.1461,1.301,0.1,-0.1887,0.3509,Bumps,A300
48,64,9767941,9767962,2406,28,432,23587,76,111,1354,70,0.0679,0.3917,0.2115,0.0066,0.5355,0.9851,1.0,3.3813,0.9542,2.6021,0.7885,-0.2746,1.0,Z_Scratch,A300
37,194,1682722,1682891,11505,634,359,1375431,27,141,1402,40,0.0556,0.4854,0.9483,0.1091,0.2633,0.4471,1.0,4.0609,2.1847,2.2279,0.0517,-0.1077,1.0,K_Scatch,A400
1120,1142,983776,983827,759,92,59,86417,106,140,1666,40,0.6305,0.3685,0.3427,0.0156,0.3085,0.8305,1.0,2.8802,1.3979,1.7559,0.6573,-0.0332,0.997,Bumps,A400
1056,1077,1211332,1211367,116,25,15,12317,114,132,1710,100,0.4556,0.5667,0.5333,0.0089,0.65,0.9333,0.0,2.0645,1.1761,1.1461,-0.4667,-0.0666,0.3509,Bumps,A300
1630,1644,141291,141311,137,14,15,9462,21,86,1692,70,0.0095,0.2733,0.6667,0.0059,0.7143,1.0,1.0,2.1367,1.0,1.1761,0.3333,-0.5227,0.266,Pastry,A300
899,907,844907,844932,148,24,32,17707,110,127,1353,70,0.6921,0.3287,0.375,0.0059,0.3333,1.0,1.0,2.1703,0.9031,1.5051,0.625,-0.0869,0.3601,Dirtiness,A400
52,173,2098521,2098591,5930,230,131,560118,46,126,1360,40,0.0749,0.3951,0.3988,0.0956,0.6732,0.5053,0.0,3.7795,2.1173,1.7708,-0.6012,-0.1944,1.0,K_Scatch,A400
779,790,2613123,2613138,677,68,93,68416,88,126,1387,40,0.9032,0.2868,0.2105,0.0081,0.2105,1.0,1.0,2.8122,1.0414,1.9685,0.7895,-0.1561,0.9905,Dirtiness,A400
971,980,31984,31995,66,9,11,7537,83,126,1658,80,0.8659,0.1556,1.0,0.0066,1.0,1.0,0.5,1.8195,0.9542,1.0414,0.0,-0.2065,0.1862,Bumps,A300
43,193,2222725,2222791,4915,248,153,497404,38,127,1358,40,0.1437,0.4556,0.3758,0.1127,0.8015,0.3399,0.0,3.6915,2.1818,1.716,-0.6242,-0.1797,1.0,K_Scatch,A400
625,636,1709640,1709661,278,38,33,28986,66,124,1360,100,0.2967,0.5392,0.9375,0.0157,0.6944,0.5125,0.0,2.4487,1.415,1.4771,-0.0625,-0.2793,0.9755,Bumps,A400
1194,1219,97132,97213,265,91,41,32153,114,140,1360,40,0.2068,0.6346,0.5172,0.036,0.7073,0.5161,0.0,2.4232,1.6902,1.3617,-0.4828,-0.0705,0.9718,Z_Scratch,A400
623,631,5169308,5169335,70,50,11,7605,102,127,1364,100,0.6283,0.4479,0.5,0.0118,0.8421,0.5454,0.0,1.8451,1.2041,0.699,-0.5,-0.1047,0.204,Bumps,A300
41,199,1810559,1810727,11809,621,424,1258444,36,143,1400,40,0.0558,0.5063,0.9626,0.1041,0.2549,0.4333,1.0,4.0549,2.1303,2.1703,0.0374,-0.1004,1.0,K_Scatch,A400
604,608,2098521,2098591,63,14,11,5448,84,127,1694,80,0.8789,0.4619,1.0,0.0067,0.8571,1.0,0.5,1.7993,1.0414,1.0414,0.0,-0.1703,0.2051,Bumps,A300
1152,1179,1729556,1729557,49,19,9,6135,102,132,1364,80,0.2661,0.4615,0.1458,0.0132,1.0,0.5556,0.0,1.6902,1.2553,0.699,-0.8542,-0.0818,0.1812,Bumps,A300
781,803,6791894,6791907,101,20,18,16504,119,141,1356,40,0.8471,0.5462,0.8095,0.0103,0.75,0.9444,0.0,2.0043,1.2305,1.2305,-0.1905,-0.0046,0.3479,Bumps,A400
621,633,828904,828914,254,50,37,26197,96,124,1356,70,0.9685,0.3818,0.5652,0.0118,0.56,0.8182,0.0,2.4031,1.2041,1.3424,-0.4348,-0.1631,0.5362,Z_Scratch,A300
1214,1229,12806495,12806520,162,35,56,17363,106,127,1364,40,0.1818,0.2878,0.2174,0.0044,0.2571,1.0,1.0,2.2095,0.7782,1.7482,0.7826,-0.1045,0.3834,Pastry,A400
1360,1373,87916,87927,169,13,18,17592,71,132,1692,60,0.3074,0.3278,0.6111,0.0053,0.6923,1.0,1.0,2.2279,0.9542,1.2553,0.3889,-0.2511,0.3882,Bumps,A300
43,183,7783272,7783320,6114,219,125,633741,73,127,1358,40,0.0633,0.436,0.4173,0.0986,0.7225,0.5225,0.0,3.7865,2.1399,1.8325,-0.5827,-0.148,1.0,K_Scatch,A400
1329,1332,155255,155262,105,28,19,13961,110,126,1352,40,0.0325,0.2813,0.2381,0.0044,0.2857,0.9474,1.0,2.0212,0.7782,1.2553,0.7619,-0.0869,0.215,Dirtiness,A400
41,218,2002718,2002782,6944,257,123,722716,41,126,1358,40,0.0604,0.5007,0.5,0.1303,0.6887,0.5529,0.0,3.8416,2.248,1.8325,-0.5,-0.1853,1.0,K_Scatch,A400
89,171,896899,897032,3256,405,216,345545,65,135,1666,40,0.1309,0.4915,0.8438,0.0738,0.2398,0.5053,1.0,3.5127,2.0756,2.0414,0.1563,-0.1603,1.0,K_Scatch,A400
1146,1162,560425,560445,134,30,21,15848,109,143,1360,40,0.2935,0.6804,0.4,0.0147,0.6667,0.7143,0.0,2.1271,1.301,1.1761,-0.6,-0.0395,0.3977,Bumps,A400
39,191,1970337,1970509,10941,462,370,1246740,38,140,1400,40,0.0557,0.5815,0.9737,0.1083,0.2459,0.4226,1.0,4.0391,2.1818,2.2227,0.0263,-0.1098,1.0,K_Scatch,A400
81,90,1137189,1137216,52,15,9,5361,95,118,1356,70,0.1195,0.2917,0.8889,0.0059,0.5333,1.0,1.0,1.716,0.9031,0.9542,0.1111,-0.1688,0.1773,Z_Scratch,A300
41,212,1761412,1761480,6776,296,138,723207,36,124,1358,40,0.0605,0.4654,0.3387,0.1261,0.6944,0.5105,0.0,3.8247,2.233,1.8129,-0.6613,-0.1902,1.0,K_Scatch,A400
61,74,7430,7458,571,67,60,58587,93,127,1356,70,0.0974,0.4627,0.3667,0.011,0.2973,0.9778,1.0,2.7566,1.1761,1.7708,0.6333,-0.1645,0.99,Z_Scratch,A300
1068,1084,1084661,1084688,63,15,14,6323,77,125,1364,80,0.4402,0.3155,0.5714,0.0047,0.6,1.0,1.0,1.7993,0.9031,1.1461,0.4286,-0.2141,0.2195,Bumps,A300
1073,1088,1050670,1050830,313,24,33,27453,100,127,1364,70,0.4106,0.5706,0.2593,0.0081,0.5,0.913,1.0,2.4955,1.0414,1.5185,0.7407,-0.1033,0.7955,Z_Scratch,A300
15,32,30232,303262,103,24,17,12919,120,135,1650,69,0.0354,0.4489,0.5294,0.0126,0.9167,1.0,0.0,2.0128,1.2305,1.2305,-0.4706,-0.0029,0.3419,Bumps,A300
37,199,2943077,2943144,6562,255,125,677554,42,124,1356,40,0.0575,0.4604,0.3829,0.1291,0.6604,0.528,0.0,3.817,2.243,1.8261,-0.6171,-0.179,1.0,K_Scatch,A400
39,212,1413654,1413720,6143,238,129,637883,45,124,1358,40,0.0574,0.4285,0.3815,0.1274,0.7269,0.5116,0.0,3.788,2.238,1.8261,-0.6185,-0.1865,1.0,K_Scatch,A400
1175,1182,2550643,2550653,80,10,11,9136,84,127,1646,80,0.6316,0.2444,0.75,0.0055,0.8,1.0,1.0,1.9031,0.9542,1.0414,0.25,-0.1762,0.215,Bumps,A300
1005,1034,1253240,1253110,745,100,106,83627,77,127,1356,70,0.4634,0.5904,0.2105,0.0148,0.5,0.8696,0.0,2.8802,1.3979,1.5682,-0.7895,-0.147,0.9998,Bumps,A300
41,209,1482724,1482891,16584,699,381,2155523,19,141,1400,40,0.0586,0.4378,0.9771,0.1237,0.2407,0.3399,1.0,4.2197,2.2253,2.2553,0.0229,-0.0884,1.0,K_Scatch,A400
39,213,2098521,2098591,6987,231,133,649441,40,127,1356,40,0.0575,0.4556,0.4128,0.1268,0.7489,0.5114,0.0,3.8443,2.2355,1.8325,-0.5872,-0.1861,1.0,K_Scatch,A400
1152,1167,3522485,3522508,281,30,27,39911,97,127,1360,100,0.3091,0.287,0.6333,0.022,0.8333,1.0,0.0,2.4425,1.4771,1.415,-0.3667,-0.146,0.8563,Bumps,A300
39,191,1672082,1672228,10913,589,348,1270726,38,141,1402,40,0.0585,0.4557,0.8835,0.1077,0.2549,0.4379,1.0,4.0609,2.1761,2.1959,0.1165,-0.1059,1.0,K_Scatch,A400
621,632,579795,579857,2108,68,204,240091,115,143,1358,40,0.9546,0.4277,0.9623,0.036,0.5686,0.8261,1.0,3.5034,1.6902,2.29,0.0377,-0.0332,1.0,Bumps,A400
6,14,11569824,11569844,189,13,26,21326,106,127,1687,200,0.0047,0.399,0.3077,0.0047,0.6154,1.0,1.0,2.2765,0.9031,1.415,0.6923,-0.1092,0.3479,Pastry,A400
1598,1610,58567,58747,190,25,25,21661,78,127,1692,90,0.0726,0.3222,0.65,0.0089,0.7,0.92,1.0,2.2718,1.1761,1.3979,0.35,-0.1539,0.5378,Pastry,A400
8,21,1678200,1678232,313,47,40,30271,87,124,1362,70,0.0107,0.5366,0.4211,0.0147,0.3617,0.875,1.0,2.4955,1.301,1.6021,0.5789,-0.2033,0.7512,Z_Scratch,A300
1235,1258,9007,9033,265,117,94,248809,94,132,1354,70,0.1443,0.6322,0.4533,0.0303,0.4318,0.6364,1.0,2.4232,1.6128,1.8751,0.5467,-0.1426,0.9999,Z_Scratch,A300
1041,1056,837704,837868,103,14,76,12480,90,159,1687,150,0.9923,0.3487,0.8235,0.0077,0.9286,1.0,1.0,2.0128,1.1139,1.8513,0.1765,-0.1148,0.3882,Pastry,A400
669,681,1036126,1036161,32,9,7,3772,93,118,1694,60,0.9135,0.2857,0.7143,0.0041,0.7778,1.0,1.0,1.5051,0.8451,0.8451,0.2857,-0.1626,0.1441,Bumps,A300
391,420,585861,585888,133,17,12,14689,55,124,1372,200,0.5716,0.3155,0.8571,0.0103,0.8235,1.0,0.0,2.1239,1.1461,1.0792,-0.1429,-0.2145,0.2901,Bumps,A300
512,524,240377,240390,55,11,9,6241,81,126,1688,60,0.6052,0.2361,0.8889,0.0053,0.8182,1.0,0.0,1.7404,0.9542,0.9542,-0.1111,-0.1829,0.1773,Bumps,A300
41,62,4025621,4025624,353,34,31,39293,107,134,1362,40,0.0602,0.4022,0.2903,0.0108,0.3571,1.0,1.0,2.5478,1.1761,1.4771,0.7097,-0.097,0.3977,Pastry,A400
1233,1245,171874,171878,16,5,4,2020,128,141,1358,50,0.1735,0.375,0.8,0.0037,1.0,1.0,0.0,1.2041,0.699,0.6021,-0.2,0.0322,0.1322,Stains,A400
1110,1118,2032058,2032067,56,9,9,5957,82,133,1692,60,0.6316,0.2031,0.8889,0.0047,0.8889,1.0,1.0,1.7482,0.9031,0.9542,0.1111,-0.1836,0.1773,Bumps,A300
39,196,2431945,2432111,6057,209,138,627913,36,124,1358,40,0.0574,0.3681,0.3721,0.1141,0.7416,0.4386,0.0,3.7823,2.1903,1.7924,-0.6279,-0.1911,1.0,K_Scatch,A400
233,259,287835,287869,571,94,63,62823,110,135,1358,40,0.2835,0.6496,0.1478,0.0132,0.2319,0.9255,1.0,2.7566,1.2553,1.7559,0.8522,-0.0825,0.9294,Z_Scratch,A400
1061,1085,1060712,1060732,67,15,16,7479,90,116,1356,70,0.4136,0.3,0.375,0.011,0.8667,0.9375,1.0,1.8261,1.1761,1.2041,0.625,-0.1891,0.2792,Z_Scratch,A300
382,392,283416,283428,114,20,23,13595,95,119,1356,80,0.5052,0.4353,0.7368,0.0096,0.65,0.8261,1.0,2.0569,1.1139,1.2787,0.2632,-0.1797,0.3678,Bumps,A300
203,224,3928519,3928612,665,43,46,71130,99,134,1356,70,0.2482,0.5496,0.4848,0.0155,0.3488,0.979,1.0,2.8162,1.3222,1.8389,0.5152,-0.12,0.9999,Z_Scratch,A300
1259,1305,4649900,4659951,780,59,129,83627,29,93,1358,200,0.4545,0.487,0.1563,0.03,0.1435,0.7108,1.0,2.8921,1.6128,2.0969,0.8438,-0.4283,0.9998,Bumps,A400
2,226,468317,468520,20726,705,225,2499819,25,140,1400,40,0.003,0.4692,0.8849,0.1649,0.2783,0.3737,1.0,4.3165,2.3503,2.3075,0.1151,-0.0543,1.0,K_Scatch,A400
1643,1661,2451285,2451296,115,19,17,10685,87,124,1692,80,0.0547,0.2308,0.9231,0.0073,0.6316,1.0,1.0,2.0607,1.0792,1.2305,0.0769,-0.2406,0.2901,Bumps,A300
596,604,146794,146887,66,9,14,7683,110,134,1356,40,0.4468,0.3231,0.1408,0.0022,0.7778,1.0,1.0,1.8195,0.8451,1.1461,0.8591,-0.0251,0.215,Dirtiness,A400
1059,1080,2128940,2128956,13037,226,591,150413,25,134,1400,40,0.0557,0.5289,0.9187,0.0184,0.6189,0.3941,1.0,4.115,1.3979,2.2833,0.0813,-0.0891,1.0,K_Scatch,A400
1604,1611,519257,519266,54,10,3,6342,103,181,1690,70,0.7612,0.2,1.0,0.0047,0.9,1.0,0.5,1.7324,0.9031,0.4771,0.0,0.3902,0.1696,K_Scatch,A300
16,26,1733458,1733471,63,24,16,6886,108,148,1354,70,0.0354,0.4967,0.5294,0.0126,0.7083,0.5625,0.0,1.7993,1.2305,0.9542,-0.4706,-0.058,0.2699,Z_Scratch,A300
1159,1166,3515903,3516104,561,44,38,60860,89,118,1360,40,0.5352,0.2661,0.3659,0.014,0.3488,0.65,1.0,2.749,1.2787,1.4624,0.6342,-0.2035,0.997,Bumps,A400
41,194,1711137,1711281,11388,589,420,1270726,27,141,1402,40,0.0585,0.5908,0.9591,0.1114,0.2679,0.3857,0.0,4.0552,2.1931,2.233,-0.0409,-0.1017,1.0,K_Scatch,A400
623,632,628781,628995,76,11,12,8063,61,134,1687,100,0.8799,0.1905,0.6667,0.0065,0.9091,1.0,1.0,1.8808,1.0414,1.0792,0.3333,-0.2511,0.266,Bumps,A300
1327,1336,573118,574216,318,36,22,28320,105,127,1352,69,0.6427,0.2121,0.7391,0.0089,0.5,0.92,1.0,2.5024,1.1761,1.3424,0.2609,-0.109,0.7065,Z_Scratch,A300
205,214,699354,699365,77,13,12,8292,97,124,1356,70,0.2482,0.4394,0.9167,0.0081,0.8461,0.9167,0.0,1.8865,1.0414,1.0414,-0.0833,-0.1301,0.2432,Bumps,A300
1043,1106,7797464,7797516,10821,853,539,1270726,25,141,1362,40,0.0613,0.6342,0.8762,0.1264,0.2086,0.3401,0.0,4.0366,2.243,2.1732,-0.1238,-0.0904,1.0,K_Scatch,A400
1287,1296,7851,7865,75,13,11,8268,77,101,1652,80,0.4421,0.2546,0.9091,0.006,0.7692,1.0,1.0,1.8751,1.0,1.0414,0.0909,-0.2793,0.2173,Bumps,A300
41,211,1402211,1402348,12601,631,374,1459713,34,140,1402,40,0.0585,0.5908,0.8935,0.125,0.2422,0.4135,1.0,4.093,2.243,2.2253,0.1065,-0.1072,1.0,K_Scatch,A400
1324,1330,1543653,1543689,104,16,26,11979,90,117,1356,40,0.0325,0.4815,0.28,0.0044,0.5,1.0,1.0,2.017,0.7782,1.3979,0.72,-0.2462,0.2998,Dirtiness,A400
828,837,889681,889721,34,9,9,4385,113,141,1358,40,0.7718,0.1706,0.8182,0.0074,1.0,1.0,0.0,1.5315,1.0,0.9542,-0.1818,-0.0039,0.2051,Pastry,A400
760,772,1398904,1398914,163,19,15,18644,89,126,1358,40,0.7771,0.3688,0.9333,0.011,0.7895,1.0,1.0,2.2122,1.1761,1.1761,0.0667,-0.1494,0.3509,Bumps,A400
1060,1080,3996148,3996170,101,32,19,10115,82,116,1364,80,0.0,0.5109,0.9474,0.014,0.7037,0.7037,1.0,2.0043,1.2787,1.2553,0.0526,-0.2492,0.5659,Bumps,A300
41,214,1704636,1704704,6310,276,141,666662,42,126,1356,40,0.0604,0.4573,0.3548,0.1274,0.6298,0.4114,0.0,3.8033,2.238,1.8062,-0.6452,-0.1851,1.0,K_Scatch,A400
516,528,2083961,2083975,69,15,11,7882,84,126,1688,70,0.6026,0.2083,0.8571,0.0071,0.8,1.0,0.0,1.8389,1.0792,1.0792,-0.1429,-0.1652,0.2901,Bumps,A300
1251,1256,2426501,2426519,158,8,16,18047,101,127,1712,40,0.1484,0.3029,0.6364,0.0052,0.875,1.0,1.0,2.1987,0.8451,1.0414,0.3636,-0.1029,0.1822,Bumps,A400
1202,1215,2922516,2922536,131,32,16,16566,105,130,1364,80,0.2173,0.5602,0.3056,0.014,0.5938,0.625,0.0,2.1173,1.2787,1.0,-0.6956,-0.0818,0.4089,Bumps,A300
623,635,625664,625675,464,57,43,49848,84,126,1362,40,0.9192,0.3707,0.3636,0.0089,0.4386,1.0,1.0,2.6637,1.0414,1.6128,0.6364,-0.2158,0.9994,Bumps,A400
1111,1130,817238,817245,73,10,10,1583,97,132,1624,80,0.5987,0.2143,1.0,0.0053,0.9,1.0,0.5,1.8633,0.9542,1.0,0.0,-0.0971,0.1862,Bumps,A300
1213,1219,5492080,5492080,12,18,4,13334,88,126,1358,50,0.2227,0.3,0.8889,0.0074,0.9444,1.0,0.0,1.0792,1.0,0.6021,-0.1111,-0.1646,0.1773,Stains,A400
980,992,560425,560445,139,32,32,15672,105,132,1356,70,0.5567,0.3333,0.625,0.0176,0.8571,0.625,0.0,2.143,1.3802,1.3802,-0.375,-0.0418,0.633,Z_Scratch,A300
1325,1334,2887460,2887476,52,17,12,5232,51,126,1688,70,0.2088,0.2597,0.9231,0.0077,0.8125,1.0,1.0,1.716,1.1139,1.0792,0.0769,-0.2663,0.257,Bumps,A300
1039,1048,334988,335000,84,12,12,9704,55,93,1692,211,0.4611,0.3,0.8333,0.0044,0.6667,1.0,1.0,1.9243,1.0,1.0792,0.1667,-0.4218,0.2288,Pastry,A300
1682,1688,1248676,1248687,82,11,10,8375,77,109,1687,70,0.0047,0.26,1.0,0.0059,0.9091,1.0,0.5,1.9138,1.0,1.0,0.0,-0.2793,0.2061,Pastry,A300
39,218,1554895,1555056,13309,660,378,1630309,30,141,1400,40,0.0557,0.4831,0.8305,0.1262,0.2414,0.4226,1.0,4.1207,2.248,2.1732,0.1795,-0.0971,1.0,K_Scatch,A400
15,24,1846237,1846251,147,11,19,15147,120,149,1387,40,0.1103,0.4306,0.8824,0.0066,0.6364,0.9474,1.0,2.1673,0.9542,1.2553,0.1177,0.0005,0.3329,K_Scatch,A400
39,197,622372,622437,6227,190,113,644765,45,126,1358,40,0.0574,0.3849,0.414,0.1141,0.7346,0.5909,0.0,3.7943,2.1903,1.8129,-0.586,-0.1864,1.0,K_Scatch,A400
9,18,2824729,2824741,155,15,13,16771,111,141,1358,40,0.0218,0.2198,0.8461,0.0077,0.8667,1.0,1.0,2.1903,1.1139,1.1139,0.1539,-0.079,0.257,Bumps,A400
17,33,1786108,1786124,172,23,14,19997,104,132,1692,60,0.0602,0.3309,0.8235,0.0121,0.7391,0.9286,1.0,2.2355,1.2305,1.2305,0.1765,-0.0592,0.3945,Bumps,A300
597,622,979651,979800,231,49,23,30229,118,141,1362,40,0.0354,0.6078,0.7727,0.0125,0.3818,0.9565,0.0,2.3636,1.2305,1.3424,-0.2273,0.0161,0.9703,K_Scatch,A400
513,521,4718174,4718197,137,12,14,13351,92,133,1362,40,0.2625,0.25,0.7143,0.0066,0.5833,1.0,1.0,2.1367,0.9542,1.1461,0.2857,-0.1279,0.2532,Pastry,A400
55,174,260349,260396,3661,157,86,380538,35,127,1360,40,0.069,0.3818,0.373,0.0875,0.7301,0.5402,0.0,3.5636,2.0756,1.6902,-0.627,-0.1866,1.0,K_Scatch,A400
196,209,779144,779308,16,36,9,20557,122,140,1360,40,0.2638,0.5385,0.1408,0.0236,0.7143,0.5,0.0,1.2041,1.5051,0.8451,-0.8571,-0.0574,0.3601,Bumps,A400
41,218,2244081,2244092,6519,276,136,705056,36,126,1358,40,0.0604,0.4233,0.3771,0.1303,0.7012,0.5114,0.0,3.8139,2.248,1.8325,-0.6229,-0.1847,1.0,K_Scatch,A400
476,488,825488,825488,84,15,12,9363,84,116,1626,70,0.6933,0.2349,0.9167,0.0068,0.7333,1.0,1.0,1.9243,1.0414,1.0792,0.0833,-0.2021,0.2432,Bumps,A300
696,706,1164921,1164931,129,20,21,13662,111,133,1353,40,0.8297,0.3667,0.2857,0.0066,0.5,1.0,1.0,2.1106,0.9542,1.3222,0.7143,-0.056,0.2901,Pastry,A400
41,192,769086,769100,13946,604,355,1515722,25,142,1402,40,0.0584,0.6474,0.8605,0.1091,0.2542,0.4363,0.0,4.1445,2.1847,2.1553,-0.1395,-0.0886,1.0,K_Scatch,A400
1027,1036,48398,48463,221,34,39,22198,92,124,1362,175,0.4865,0.4303,0.2308,0.0081,0.3823,1.0,1.0,2.3444,1.0414,1.5911,0.7692,-0.1883,0.5805,Bumps,A400
95,104,210633,210681,143,33,17,16937,107,127,1354,70,0.0118,0.6061,0.8235,0.0153,0.7576,0.9412,0.0,2.1553,1.3222,1.2041,-0.1765,-0.0769,0.3776,Bumps,A300
896,904,5464636,5464649,101,12,13,11601,107,126,1358,40,0.8331,0.1827,0.5385,0.0037,0.6667,1.0,1.0,2.0043,0.8451,1.1139,0.4615,-0.0976,0.1965,Pastry,A400
1049,1084,2457919,2457943,867,110,62,90154,82,135,1362,175,0.2735,0.5179,0.1513,0.0147,0.1667,0.7105,1.0,2.9464,1.301,1.8808,0.8487,-0.1078,0.9992,Z_Scratch,A400
144,153,1046565,1046583,112,17,17,11189,84,116,1690,70,0.2178,0.3154,0.8571,0.0103,0.8235,0.9412,0.0,2.0492,1.1461,1.2041,-0.1429,-0.2395,0.2901,Bumps,A300
1574,1587,711387,711800,104,30,20,11979,106,127,1626,70,0.5802,0.5278,0.8889,0.0106,0.55,0.5,0.0,2.017,1.2553,1.2553,-0.1111,-0.1019,0.2792,Bumps,A300
1299,1305,949306,949493,108,22,24,11647,90,127,1650,70,0.9087,0.5347,0.3333,0.0059,0.3636,0.9778,1.0,2.0334,1.0,1.3802,0.6667,-0.1323,0.3241,Bumps,A300
39,214,1423996,1423996,6998,247,129,674326,43,124,1356,40,0.0575,0.4408,0.3643,0.1291,0.6704,0.5149,0.0,3.8237,2.243,1.8195,-0.6357,-0.1923,1.0,K_Scatch,A400
108,117,1199744,1199753,68,15,10,7881,102,135,1356,70,0.1612,0.36,1.0,0.0074,0.6667,1.0,0.5,1.8325,1.0,1.0,0.0,-0.1124,0.2061,Z_Scratch,A300
489,494,847972,847976,16,6,4,2046,106,141,1358,50,0.7202,0.15,0.8,0.0037,0.8333,1.0,0.0,1.2041,0.699,0.6021,-0.2,-0.0087,0.1322,Stains,A400
221,245,923170,923211,168,31,22,19434,120,140,1356,40,0.3142,0.4658,0.6,0.0148,0.6452,0.5454,0.0,2.2253,1.301,1.1761,-0.4,-0.0019,0.5951,Z_Scratch,A400
1041,1056,183725,183734,135,27,19,14121,61,127,1356,70,0.45,0.3083,0.7273,0.0242,0.8649,0.6923,0.0,2.1303,1.5185,1.0792,-0.2727,-0.2288,0.3678,Bumps,A300
39,212,5303273,5303295,5753,295,159,513464,47,127,1360,40,0.0573,0.4378,0.3943,0.1261,0.6364,0.4667,0.0,3.756,2.233,1.7708,-0.6057,-0.1785,1.0,K_Scatch,A400
39,214,2087881,2087946,6472,243,109,673434,45,124,1358,40,0.0575,0.4668,0.3943,0.1289,0.7883,0.625,0.0,3.811,2.243,1.8129,-0.6057,-0.1871,1.0,K_Scatch,A400
920,928,398801,398815,59,11,9,6936,161,182,1387,40,0.6052,0.1286,1.0,0.0058,0.7273,1.0,0.5,1.7708,0.9031,0.9542,0.0,0.338,0.1696,K_Scatch,A400
804,825,7430,7458,52,20,7,6337,115,141,1650,69,0.7808,0.4545,0.5714,0.0155,0.85,0.5714,0.0,1.716,1.3222,0.6021,-0.4286,-0.0263,0.2359,Bumps,A300
1325,1332,1664446,1664455,70,13,18,8495,102,124,1354,70,0.0325,0.4219,0.3333,0.0066,0.6923,1.0,1.0,1.8451,0.9542,1.2553,0.6667,-0.1442,0.215,Z_Scratch,A300
41,211,1647865,1647927,6476,260,123,675748,43,127,1358,40,0.0604,0.435,0.3758,0.1254,0.6654,0.56,0.0,3.8019,2.2304,1.8261,-0.6242,-0.1913,1.0,K_Scatch,A400
1034,1047,3353146,3353173,143,40,20,16076,96,127,1356,70,0.4599,0.4978,0.8421,0.0132,0.32,0.8,1.0,2.1553,1.2553,1.2787,0.1579,-0.1315,0.4089,Bumps,A300
897,925,933630,933641,114,38,16,11010,120,140,1368,69,0.7797,0.5318,0.1053,0.025,0.6389,0.75,0.0,2.0569,1.5315,1.0792,-0.8947,0.0052,0.5345,Bumps,A300
957,966,4165780,4165792,82,10,11,8757,89,126,1364,70,0.8357,0.2045,0.7273,0.0059,0.8,1.0,1.0,1.9138,0.9031,1.0414,0.2727,-0.1879,0.1934,Bumps,A300
805,811,83249,83253,16,5,4,2046,105,140,1360,50,0.8073,0.2,0.8,0.0037,1.0,1.0,0.0,1.2041,0.699,0.6021,-0.2,0.0175,0.1322,Stains,A400
1097,1114,109058,109106,313,35,36,21582,33,124,1354,70,0.3642,0.5904,0.5161,0.0118,0.3823,0.9688,1.0,2.4955,1.2041,1.4914,0.4839,-0.585,0.8336,Z_Scratch,A300
649,661,718174,718237,170,15,20,18466,77,116,1694,80,0.8471,0.24,0.5,0.0059,0.5,1.0,1.0,2.2304,1.0,1.301,0.5,-0.2745,0.3663,Bumps,A300
205,214,1786108,1786124,129,21,20,15121,101,132,1362,40,0.3061,0.2667,0.6,0.0095,0.6191,1.0,1.0,2.1106,1.1139,1.301,0.4,-0.0959,0.2914,Bumps,A400
995,1002,92878,92896,147,15,25,16849,89,126,1353,50,0.5088,0.452,0.4,0.0074,0.6667,1.0,1.0,2.1673,1.0,1.3979,0.6,-0.1563,0.4138,Bumps,A400
505,522,2258772,2258779,121,36,16,15515,115,141,1353,100,0.7456,0.497,0.7368,0.0126,0.5,0.875,0.0,2.0828,1.2305,1.1461,-0.2632,-0.0013,0.556,Bumps,A400
1163,1223,177337,177387,131,39,13,14760,95,117,1356,70,0.1953,0.6571,0.7,0.0148,0.5263,0.6154,0.0,2.1173,1.301,0.9031,-0.3,-0.1725,0.463,Z_Scratch,A300
41,216,2134009,2134076,6277,286,147,654471,40,126,1358,40,0.0604,0.4707,0.3785,0.1303,0.6189,0.4685,0.0,3.7977,2.248,1.8261,-0.6215,-0.1935,1.0,K_Scatch,A400
13,33,3160372,3160387,549,38,47,60860,115,133,1373,40,0.0325,0.3287,0.1765,0.0111,0.2973,0.9759,1.0,2.7235,1.1761,1.6628,0.8235,-0.0292,0.9831,Bumps,A400
1087,1103,7797464,7797516,131,29,17,13662,95,125,1364,80,0.3835,0.5908,0.2353,0.0147,0.7407,0.7647,0.0,2.1173,1.301,1.1461,-0.7647,-0.1455,0.6574,Bumps,A300
1087,1103,2820612,2820561,210,41,24,25181,96,133,1364,80,0.3319,0.5536,0.9688,0.0235,0.7073,0.9688,0.0,2.3222,1.5051,1.4914,-0.0313,-0.1101,0.6559,Bumps,A300
